transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,hour
REAL000494,Airport Terminal,balance_check,0.0,2026-02-20 19:27:29.385105,CUST3854,success,19
REAL000495,University Campus,withdrawal,161.71,2026-02-19 03:28:29.385202,CUST7950,failed,3
REAL000496,Airport Terminal,withdrawal,242.62,2026-03-29 23:43:29.385305,CUST8656,success,23
REAL000497,Airport Terminal,balance_check,0.0,2026-03-25 18:22:29.385407,CUST1903,success,18
REAL000498,University Campus,deposit,1934.75,2026-02-27 22:38:29.385504,CUST3613,success,22
REAL000499,University Campus,withdrawal,33.04,2026-04-15 18:37:29.385626,CUST8229,success,18
REAL000500,Downtown Branch,withdrawal,493.86,2026-04-14 18:31:29.385731,CUST6617,success,18
REAL000501,Downtown Branch,balance_check,0.0,2026-03-26 18:37:29.385863,CUST6056,success,18
REAL000502,Hospital Complex,withdrawal,356.49,2026-03-04 15:29:29.385974,CUST8948,success,15
REAL000503,Shopping Mall,withdrawal,264.18,2026-02-20 18:52:29.386078,CUST9556,success,18
REAL000504,Shopping Mall,withdrawal,273.64,2026-04-03 14:33:29.386201,CUST7505,success,14
REAL000505,Shopping Mall,balance_check,0.0,2026-03-21 23:58:29.386308,CUST8208,success,23
REAL000506,University Campus,withdrawal,456.54,2026-02-28 02:57:29.386407,CUST3972,success,2
REAL000507,University Campus,balance_check,0.0,2026-02-24 23:48:29.386524,CUST4968,success,23
REAL000508,Downtown Branch,withdrawal,438.92,2026-03-12 04:15:29.386624,CUST5906,success,4
REAL000509,Hospital Complex,withdrawal,422.34,2026-04-02 23:44:29.386731,CUST3075,success,23
REAL000510,Downtown Branch,withdrawal,105.65,2026-03-25 18:24:29.386860,CUST1521,failed,18
REAL000511,Shopping Mall,deposit,131.09,2026-02-25 07:31:29.386999,CUST3014,success,7
REAL000512,Downtown Branch,deposit,1290.82,2026-03-05 04:03:29.387104,CUST6875,success,4
REAL000513,Downtown Branch,withdrawal,195.29,2026-03-13 19:04:29.387206,CUST1331,success,19
REAL000514,Airport Terminal,withdrawal,412.78,2026-03-05 13:36:29.387312,CUST6556,success,13
REAL000515,Airport Terminal,withdrawal,170.44,2026-03-15 05:40:29.387414,CUST6678,success,5
REAL000516,Shopping Mall,withdrawal,422.23,2026-03-08 05:52:29.387517,CUST9209,success,5
REAL000517,University Campus,balance_check,0.0,2026-04-17 20:22:29.387639,CUST6074,success,20
REAL000518,Shopping Mall,deposit,938.13,2026-03-30 18:44:29.387740,CUST4055,success,18
REAL000519,University Campus,balance_check,0.0,2026-04-12 23:32:29.387843,CUST7265,failed,23
REAL000520,Hospital Complex,withdrawal,272.09,2026-04-17 03:22:29.387959,CUST9905,success,3
REAL000521,Airport Terminal,withdrawal,163.93,2026-03-30 01:19:29.388071,CUST8824,success,1
REAL000522,Shopping Mall,deposit,1131.82,2026-03-18 18:50:29.388187,CUST1526,success,18
REAL000523,Airport Terminal,balance_check,0.0,2026-02-28 23:37:29.388292,CUST3872,success,23
REAL000524,Hospital Complex,withdrawal,314.34,2026-03-28 18:49:29.388390,CUST7498,success,18
REAL000525,Hospital Complex,withdrawal,215.46,2026-04-18 18:51:29.388492,CUST5370,success,18
REAL000526,Downtown Branch,withdrawal,397.27,2026-03-06 14:19:29.388595,CUST8542,success,14
REAL000527,Downtown Branch,withdrawal,472.24,2026-03-14 03:19:29.388697,CUST9353,success,3
REAL000528,University Campus,deposit,1956.43,2026-03-16 23:52:29.388808,CUST9461,success,23
REAL000529,Hospital Complex,balance_check,0.0,2026-03-24 00:09:29.388917,CUST4981,success,0
REAL000530,University Campus,withdrawal,296.75,2026-03-12 04:11:29.389015,CUST4851,success,4
REAL000531,Downtown Branch,withdrawal,370.17,2026-04-02 04:08:29.389117,CUST1005,success,4
REAL000532,Downtown Branch,withdrawal,164.36,2026-03-19 00:25:29.389219,CUST1786,failed,0
REAL000533,Shopping Mall,balance_check,0.0,2026-04-16 11:36:29.389327,CUST8793,success,11
REAL000534,Hospital Complex,withdrawal,149.44,2026-04-09 01:14:29.389424,CUST4145,success,1
REAL000535,Hospital Complex,withdrawal,338.26,2026-04-17 10:29:29.389526,CUST5232,success,10
REAL000536,Hospital Complex,withdrawal,477.63,2026-04-15 19:00:29.389654,CUST6474,success,19
REAL000537,University Campus,withdrawal,432.66,2026-04-02 03:42:29.389758,CUST8188,success,3
REAL000538,Hospital Complex,withdrawal,393.83,2026-03-18 18:34:29.389860,CUST6778,success,18
REAL000539,University Campus,withdrawal,422.6,2026-04-13 18:35:29.389961,CUST2813,success,18
REAL000540,Hospital Complex,deposit,1268.08,2026-04-01 16:48:29.390063,CUST2943,success,16
REAL000541,Downtown Branch,withdrawal,251.51,2026-03-26 18:23:29.390164,CUST8632,success,18
REAL000542,Airport Terminal,balance_check,0.0,2026-03-15 19:06:29.390265,CUST1758,success,19
REAL000543,Airport Terminal,balance_check,0.0,2026-03-05 23:49:29.390361,CUST9093,success,23
REAL000544,Hospital Complex,withdrawal,481.89,2026-04-04 18:57:29.390457,CUST4711,success,18
REAL000545,Hospital Complex,deposit,1383.59,2026-04-06 23:25:29.390558,CUST6648,success,23
REAL000546,Downtown Branch,withdrawal,56.33,2026-04-14 18:48:29.390659,CUST1478,success,18
REAL000547,Hospital Complex,withdrawal,146.33,2026-02-19 03:49:29.390761,CUST9511,success,3
REAL000548,Airport Terminal,deposit,921.93,2026-04-10 18:54:29.390873,CUST3442,success,18
REAL000549,Hospital Complex,balance_check,0.0,2026-03-31 19:20:29.390976,CUST9662,success,19
REAL000550,Hospital Complex,withdrawal,351.37,2026-02-22 03:21:29.391078,CUST8572,success,3
REAL000551,Shopping Mall,balance_check,0.0,2026-04-06 03:21:29.391179,CUST1958,success,3
REAL000552,Hospital Complex,balance_check,0.0,2026-04-16 10:16:29.391275,CUST3182,success,10
REAL000553,Downtown Branch,withdrawal,129.65,2026-02-23 03:36:29.391375,CUST7161,success,3
REAL000554,Hospital Complex,withdrawal,194.16,2026-04-11 19:02:29.391476,CUST2151,success,19
REAL000555,Hospital Complex,withdrawal,59.98,2026-03-16 04:10:29.391582,CUST1986,success,4
REAL000556,Downtown Branch,deposit,1828.58,2026-03-19 14:59:29.391702,CUST9306,success,14
REAL000557,Hospital Complex,withdrawal,22.46,2026-03-22 19:08:29.391805,CUST5747,success,19
REAL000558,University Campus,balance_check,0.0,2026-02-18 14:27:29.391909,CUST5020,success,14
REAL000559,Airport Terminal,balance_check,0.0,2026-03-11 00:04:29.392005,CUST9868,success,0
REAL000560,University Campus,withdrawal,121.2,2026-04-12 01:56:29.392105,CUST4265,success,1
REAL000561,Hospital Complex,withdrawal,217.24,2026-03-01 03:21:29.392205,CUST5303,success,3
REAL000562,Downtown Branch,balance_check,0.0,2026-03-16 03:20:29.392307,CUST7929,success,3
REAL000563,Shopping Mall,transfer,129.43,2026-03-29 19:04:29.392402,CUST7208,success,19
REAL000564,Airport Terminal,withdrawal,82.98,2026-02-19 03:21:29.392503,CUST1594,failed,3
REAL000565,Shopping Mall,transfer,691.88,2026-03-05 18:23:29.392605,CUST9348,success,18
REAL000566,University Campus,withdrawal,432.87,2026-02-26 23:47:29.392707,CUST7893,success,23
REAL000567,Hospital Complex,withdrawal,198.44,2026-04-08 18:26:29.392807,CUST6216,failed,18
REAL000568,Hospital Complex,withdrawal,105.82,2026-03-15 16:55:29.392923,CUST7075,success,16
REAL000569,Shopping Mall,withdrawal,387.7,2026-03-11 03:45:29.393027,CUST9443,success,3
REAL000570,Hospital Complex,balance_check,0.0,2026-03-07 03:38:29.393137,CUST1073,success,3
REAL000571,Airport Terminal,balance_check,0.0,2026-04-05 07:53:29.393237,CUST4592,success,7
REAL000572,Hospital Complex,transfer,983.85,2026-03-19 01:37:29.393333,CUST9585,success,1
REAL000573,Shopping Mall,withdrawal,146.28,2026-04-11 18:33:29.393435,CUST7423,success,18
REAL000574,Downtown Branch,withdrawal,276.88,2026-04-13 19:29:29.393537,CUST2626,success,19
REAL000575,Hospital Complex,deposit,1806.71,2026-04-17 13:45:29.393653,CUST1858,success,13
REAL000576,Airport Terminal,transfer,946.78,2026-04-17 04:08:29.393757,CUST4555,success,4
REAL000577,Downtown Branch,withdrawal,495.42,2026-02-26 02:47:29.393858,CUST1239,success,2
REAL000578,Airport Terminal,deposit,1952.95,2026-02-24 19:51:29.393960,CUST9349,success,19
REAL000579,Downtown Branch,balance_check,0.0,2026-03-07 04:10:29.394062,CUST1755,success,4
REAL000580,Downtown Branch,withdrawal,68.99,2026-03-09 03:02:29.394158,CUST5511,success,3
REAL000581,Downtown Branch,transfer,540.83,2026-02-28 19:17:29.394259,CUST1389,success,19
REAL000582,Shopping Mall,balance_check,0.0,2026-02-19 18:57:29.394359,CUST7145,success,18
REAL000583,Airport Terminal,withdrawal,333.21,2026-03-28 00:09:29.394455,CUST7802,success,0
REAL000584,University Campus,withdrawal,338.15,2026-04-02 23:35:29.394556,CUST3730,success,23
REAL000585,Shopping Mall,withdrawal,227.0,2026-03-19 18:55:29.394657,CUST2395,success,18
REAL000586,Shopping Mall,balance_check,0.0,2026-04-07 02:43:29.394759,CUST2791,success,2
REAL000587,Airport Terminal,withdrawal,59.73,2026-04-10 16:06:29.394869,CUST3448,success,16
REAL000588,Shopping Mall,balance_check,0.0,2026-04-01 09:13:29.394977,CUST9106,success,9
REAL000589,University Campus,transfer,313.82,2026-03-03 16:41:29.395074,CUST8373,success,16
REAL000590,Hospital Complex,withdrawal,346.1,2026-03-22 05:22:29.395176,CUST2121,success,5
REAL000591,Shopping Mall,withdrawal,99.58,2026-02-25 04:47:29.395279,CUST6502,success,4
REAL000592,University Campus,withdrawal,149.29,2026-03-08 17:41:29.395386,CUST2256,success,17
REAL000593,Hospital Complex,withdrawal,205.71,2026-02-27 19:02:29.395487,CUST9933,failed,19
REAL000594,Hospital Complex,withdrawal,22.27,2026-04-10 03:57:29.395590,CUST9893,success,3
REAL000595,University Campus,withdrawal,375.11,2026-03-02 03:53:29.395715,CUST8025,success,3
REAL000596,Hospital Complex,withdrawal,452.31,2026-02-18 18:36:29.395830,CUST9366,success,18
REAL000597,Airport Terminal,withdrawal,420.83,2026-02-21 15:27:29.395938,CUST9621,success,15
REAL000598,University Campus,balance_check,0.0,2026-04-11 19:17:29.396048,CUST3342,success,19
REAL000599,Downtown Branch,withdrawal,358.97,2026-03-01 07:31:29.396145,CUST4955,failed,7
REAL000600,Hospital Complex,balance_check,0.0,2026-04-08 03:36:29.396246,CUST8784,success,3
REAL000601,Airport Terminal,withdrawal,358.49,2026-03-01 21:47:29.396438,CUST5915,success,21
REAL000602,Airport Terminal,withdrawal,290.81,2026-03-29 04:53:29.396627,CUST7504,success,4
REAL000603,Shopping Mall,withdrawal,121.77,2026-02-23 18:58:29.396734,CUST3291,success,18
REAL000604,Hospital Complex,withdrawal,474.25,2026-03-18 23:29:29.396848,CUST4774,success,23
REAL000605,Airport Terminal,withdrawal,138.35,2026-03-28 03:55:29.396961,CUST9942,success,3
REAL000606,Hospital Complex,withdrawal,393.95,2026-04-14 22:13:29.397068,CUST2114,success,22
REAL000607,Downtown Branch,withdrawal,127.36,2026-03-23 18:48:29.397174,CUST5109,success,18
REAL000608,Hospital Complex,withdrawal,289.51,2026-03-05 23:04:29.397278,CUST4473,success,23
REAL000609,Downtown Branch,withdrawal,467.34,2026-04-05 18:59:29.397380,CUST3590,success,18
REAL000610,Airport Terminal,withdrawal,425.41,2026-04-18 20:48:29.397487,CUST8856,success,20
REAL000611,Shopping Mall,deposit,1203.96,2026-04-07 03:22:29.397638,CUST7325,success,3
REAL000612,Hospital Complex,withdrawal,434.67,2026-03-28 18:56:29.397743,CUST2850,success,18
REAL000613,Shopping Mall,withdrawal,447.39,2026-03-13 23:11:29.397852,CUST8767,success,23
REAL000614,University Campus,withdrawal,431.85,2026-03-12 19:00:29.397954,CUST6562,success,19
REAL000615,Shopping Mall,balance_check,0.0,2026-04-08 04:00:29.398056,CUST9648,success,4
REAL000616,Airport Terminal,deposit,379.88,2026-03-30 20:02:29.398180,CUST2215,success,20
REAL000617,Hospital Complex,balance_check,0.0,2026-03-20 23:28:29.398283,CUST4561,success,23
REAL000618,Shopping Mall,withdrawal,28.12,2026-02-28 00:02:29.398379,CUST3300,success,0
REAL000619,Downtown Branch,balance_check,0.0,2026-03-16 16:21:29.398482,CUST4547,success,16
REAL000620,Shopping Mall,withdrawal,322.54,2026-03-18 03:30:29.398578,CUST5023,success,3
REAL000621,Downtown Branch,deposit,456.2,2026-02-20 21:32:29.398694,CUST4089,failed,21
REAL000622,Downtown Branch,withdrawal,136.77,2026-03-03 03:57:29.398796,CUST8115,success,3
REAL000623,Airport Terminal,balance_check,0.0,2026-02-20 04:17:29.398901,CUST9188,success,4
REAL000624,Downtown Branch,transfer,178.32,2026-03-06 12:03:29.398997,CUST1887,success,12
REAL000625,Shopping Mall,transfer,912.66,2026-03-13 02:28:29.399099,CUST5410,success,2
REAL000626,Airport Terminal,withdrawal,258.27,2026-03-14 13:24:29.399208,CUST7497,success,13
REAL000627,University Campus,deposit,195.13,2026-03-04 19:56:29.399311,CUST4768,success,19
REAL000628,Shopping Mall,withdrawal,327.85,2026-03-07 23:28:29.399411,CUST4368,success,23
REAL000629,University Campus,withdrawal,21.17,2026-04-02 06:34:29.399520,CUST1606,success,6
REAL000630,Hospital Complex,withdrawal,433.76,2026-02-26 23:27:29.399620,CUST1426,success,23
REAL000631,Downtown Branch,withdrawal,408.9,2026-03-24 03:19:29.399721,CUST9775,success,3
REAL000632,Shopping Mall,balance_check,0.0,2026-03-29 03:19:29.399822,CUST1616,failed,3
REAL000633,University Campus,withdrawal,467.31,2026-02-19 23:53:29.399923,CUST1999,success,23
REAL000634,Airport Terminal,withdrawal,343.95,2026-03-18 13:22:29.400032,CUST6838,success,13
REAL000635,Airport Terminal,deposit,1982.81,2026-03-12 23:22:29.400165,CUST7971,success,23
REAL000636,Downtown Branch,balance_check,0.0,2026-03-11 01:26:29.400274,CUST8553,failed,1
REAL000637,Hospital Complex,withdrawal,354.15,2026-04-12 20:25:29.400371,CUST5884,success,20
REAL000638,Downtown Branch,deposit,260.63,2026-03-16 18:58:29.400479,CUST6560,success,18
REAL000639,Hospital Complex,deposit,426.91,2026-03-08 04:34:29.400582,CUST3743,success,4
REAL000640,Shopping Mall,withdrawal,462.8,2026-03-10 09:00:29.400683,CUST8529,success,9
REAL000641,University Campus,transfer,303.46,2026-04-02 23:58:29.400784,CUST6384,success,23
REAL000642,Downtown Branch,balance_check,0.0,2026-03-21 12:32:29.400886,CUST5934,success,12
REAL000643,Airport Terminal,withdrawal,172.52,2026-03-29 03:52:29.400986,CUST6080,success,3
REAL000644,Airport Terminal,balance_check,0.0,2026-04-06 03:03:29.401113,CUST6648,success,3
REAL000645,Downtown Branch,withdrawal,409.57,2026-04-01 23:55:29.401262,CUST2398,success,23
REAL000646,Hospital Complex,balance_check,0.0,2026-02-26 20:09:29.401430,CUST2058,success,20
REAL000647,Airport Terminal,withdrawal,236.29,2026-04-07 14:17:29.401538,CUST6493,success,14
REAL000648,University Campus,balance_check,0.0,2026-04-08 18:20:29.401643,CUST7771,success,18
REAL000649,Airport Terminal,balance_check,0.0,2026-03-10 19:12:29.401740,CUST9509,success,19
REAL000650,Hospital Complex,withdrawal,40.54,2026-04-13 03:40:29.401840,CUST9784,success,3
REAL000651,Downtown Branch,withdrawal,167.13,2026-04-12 15:37:29.401944,CUST8753,success,15
REAL000652,Downtown Branch,withdrawal,421.74,2026-02-20 23:48:29.402047,CUST4271,success,23
REAL000653,University Campus,balance_check,0.0,2026-04-09 00:17:29.402180,CUST9609,success,0
REAL000654,Downtown Branch,withdrawal,236.41,2026-03-12 18:56:29.402279,CUST7637,success,18
REAL000655,Hospital Complex,balance_check,0.0,2026-03-11 03:36:29.402397,CUST3250,success,3
REAL000656,Downtown Branch,transfer,594.96,2026-02-27 04:13:29.402519,CUST8243,success,4
REAL000657,Airport Terminal,withdrawal,446.21,2026-04-06 03:55:29.402623,CUST6138,success,3
REAL000658,Downtown Branch,withdrawal,26.69,2026-03-20 17:32:29.402726,CUST3442,success,17
REAL000659,Downtown Branch,withdrawal,397.32,2026-04-06 04:44:29.402829,CUST2647,success,4
REAL000660,Downtown Branch,withdrawal,146.76,2026-03-21 23:57:29.402937,CUST9738,success,23
REAL000661,Airport Terminal,withdrawal,172.8,2026-02-25 22:54:29.403047,CUST5305,success,22
REAL000662,Hospital Complex,withdrawal,94.53,2026-03-17 08:03:29.403150,CUST4393,success,8
REAL000663,University Campus,withdrawal,23.91,2026-03-03 22:49:29.403252,CUST1629,success,22
REAL000664,Downtown Branch,balance_check,0.0,2026-03-25 23:53:29.403370,CUST6024,success,23
REAL000665,Airport Terminal,balance_check,0.0,2026-03-03 18:34:29.403475,CUST7326,success,18
REAL000666,Hospital Complex,withdrawal,195.2,2026-03-24 22:11:29.403572,CUST7790,success,22
REAL000667,Downtown Branch,balance_check,0.0,2026-04-06 01:21:29.403680,CUST8962,success,1
REAL000668,Airport Terminal,deposit,1558.78,2026-03-06 03:52:29.403776,CUST8395,success,3
REAL000669,Airport Terminal,deposit,791.42,2026-04-06 19:05:29.403880,CUST9034,success,19
REAL000670,Downtown Branch,withdrawal,33.46,2026-03-21 03:19:29.403984,CUST4250,success,3
REAL000671,University Campus,withdrawal,284.47,2026-03-12 23:39:29.404085,CUST8785,success,23
REAL000672,Downtown Branch,withdrawal,410.34,2026-04-08 00:39:29.404226,CUST1169,success,0
REAL000673,Downtown Branch,withdrawal,486.43,2026-03-02 12:16:29.404330,CUST5994,success,12
REAL000674,Downtown Branch,withdrawal,116.24,2026-03-07 03:57:29.404436,CUST1363,success,3
REAL000675,University Campus,balance_check,0.0,2026-03-30 03:46:29.404538,CUST7969,success,3
REAL000676,Airport Terminal,withdrawal,369.0,2026-04-04 11:06:29.404634,CUST6259,success,11
REAL000677,Hospital Complex,deposit,562.51,2026-03-01 17:51:29.404741,CUST9701,success,17
REAL000678,Shopping Mall,balance_check,0.0,2026-04-05 04:05:29.404848,CUST7331,success,4
REAL000679,Downtown Branch,balance_check,0.0,2026-04-15 03:40:29.404950,CUST5582,success,3
REAL000680,Airport Terminal,withdrawal,206.34,2026-04-02 03:35:29.405046,CUST8531,success,3
REAL000681,Hospital Complex,balance_check,0.0,2026-02-19 21:04:29.405149,CUST8327,success,21
REAL000682,Downtown Branch,withdrawal,138.22,2026-02-23 23:59:29.405247,CUST5284,success,23
REAL000683,Airport Terminal,withdrawal,377.46,2026-03-31 00:07:29.405349,CUST6184,success,0
REAL000684,Airport Terminal,withdrawal,50.24,2026-04-07 20:54:29.405451,CUST9736,success,20
REAL000685,University Campus,withdrawal,140.83,2026-04-14 09:36:29.405557,CUST4673,success,9
REAL000686,Airport Terminal,withdrawal,404.21,2026-02-28 23:32:29.405659,CUST9260,success,23
REAL000687,Shopping Mall,withdrawal,231.41,2026-04-15 00:13:29.405761,CUST7385,success,0
REAL000688,Shopping Mall,balance_check,0.0,2026-02-19 11:59:29.405863,CUST8585,success,11
REAL000689,Hospital Complex,withdrawal,60.65,2026-04-03 18:28:29.405963,CUST2799,success,18
REAL000690,Hospital Complex,withdrawal,261.26,2026-03-09 03:45:29.406071,CUST4624,success,3
REAL000691,Downtown Branch,withdrawal,312.51,2026-03-19 03:24:29.406192,CUST9052,success,3
REAL000692,Downtown Branch,withdrawal,216.55,2026-03-31 18:45:29.406294,CUST8902,success,18
REAL000693,University Campus,withdrawal,322.16,2026-04-19 11:10:29.406396,CUST4206,success,11
REAL000694,Shopping Mall,withdrawal,257.01,2026-03-15 18:36:29.406497,CUST3598,success,18
REAL000695,University Campus,balance_check,0.0,2026-02-23 19:00:29.406598,CUST1738,success,19
REAL000696,Airport Terminal,withdrawal,162.52,2026-04-13 14:39:29.406694,CUST3568,success,14
REAL000697,Downtown Branch,withdrawal,129.86,2026-02-21 18:28:29.406796,CUST1965,success,18
REAL000698,Downtown Branch,withdrawal,361.36,2026-04-05 06:20:29.406902,CUST5749,success,6
REAL000699,Hospital Complex,withdrawal,440.29,2026-02-24 06:02:29.407003,CUST6566,success,6
REAL000700,Downtown Branch,withdrawal,482.9,2026-03-28 00:31:29.407104,CUST9465,success,0
REAL000701,Airport Terminal,withdrawal,54.14,2026-02-28 14:39:29.407207,CUST8299,success,14
REAL000702,University Campus,withdrawal,193.35,2026-03-21 04:05:29.407308,CUST4640,success,4
REAL000703,Shopping Mall,withdrawal,114.76,2026-04-03 03:24:29.407409,CUST3693,success,3
REAL000704,Airport Terminal,withdrawal,177.82,2026-03-18 23:28:29.407514,CUST3920,success,23
REAL000705,Downtown Branch,balance_check,0.0,2026-03-19 16:34:29.407616,CUST3983,failed,16
REAL000706,Shopping Mall,deposit,919.47,2026-03-13 18:57:29.407715,CUST5924,success,18
REAL000707,Shopping Mall,withdrawal,422.74,2026-03-13 00:51:29.407818,CUST9876,success,0
REAL000708,Downtown Branch,withdrawal,120.61,2026-04-05 23:47:29.407918,CUST1118,success,23
REAL000709,University Campus,balance_check,0.0,2026-02-20 23:37:29.408019,CUST6890,failed,23
REAL000710,Downtown Branch,balance_check,0.0,2026-02-18 21:31:29.408115,CUST5494,success,21
REAL000711,Downtown Branch,balance_check,0.0,2026-03-07 18:35:29.408223,CUST1477,success,18
REAL000712,Hospital Complex,deposit,1008.09,2026-04-04 01:44:29.408319,CUST7867,success,1
REAL000713,Hospital Complex,balance_check,0.0,2026-03-09 19:06:29.408421,CUST5245,success,19
REAL000714,University Campus,withdrawal,207.73,2026-04-16 16:35:29.408518,CUST5018,success,16
REAL000715,Hospital Complex,transfer,437.2,2026-03-28 03:49:29.408619,CUST7262,success,3
REAL000716,Airport Terminal,withdrawal,79.32,2026-03-03 02:20:29.408721,CUST7993,success,2
REAL000717,Shopping Mall,withdrawal,414.59,2026-03-17 04:13:29.408821,CUST8897,success,4
REAL000718,University Campus,withdrawal,443.52,2026-03-25 17:52:29.408922,CUST4144,success,17
REAL000719,Shopping Mall,balance_check,0.0,2026-03-20 23:56:29.409023,CUST1728,success,23
REAL000720,Hospital Complex,withdrawal,400.61,2026-04-14 06:10:29.409127,CUST7800,success,6
REAL000721,Downtown Branch,withdrawal,29.62,2026-04-09 12:37:29.409230,CUST8167,success,12
REAL000722,Hospital Complex,withdrawal,60.01,2026-04-16 11:08:29.409332,CUST1429,success,11
REAL000723,Hospital Complex,withdrawal,176.19,2026-04-04 19:01:29.409432,CUST3609,success,19
REAL000724,Hospital Complex,withdrawal,209.89,2026-03-13 01:57:29.409543,CUST9662,success,1
REAL000725,University Campus,withdrawal,263.39,2026-04-09 19:31:29.409647,CUST7689,success,19
REAL000726,University Campus,withdrawal,143.29,2026-03-14 00:17:29.409749,CUST6724,success,0
REAL000727,Shopping Mall,deposit,1342.34,2026-03-12 15:56:29.409851,CUST9630,success,15
REAL000728,Shopping Mall,withdrawal,191.01,2026-03-29 11:03:29.409953,CUST4415,success,11
REAL000729,Hospital Complex,withdrawal,298.32,2026-03-04 04:11:29.410054,CUST9516,success,4
REAL000730,Airport Terminal,balance_check,0.0,2026-03-11 15:43:29.410165,CUST5875,success,15
REAL000731,Airport Terminal,withdrawal,287.43,2026-04-08 10:25:29.410263,CUST8591,success,10
REAL000732,University Campus,withdrawal,236.35,2026-04-15 19:02:29.410363,CUST5617,failed,19
REAL000733,Downtown Branch,deposit,704.53,2026-03-05 19:10:29.410466,CUST1083,success,19
REAL000734,University Campus,deposit,866.06,2026-04-10 03:53:29.410567,CUST3761,failed,3
REAL000735,Airport Terminal,balance_check,0.0,2026-03-19 06:39:29.410669,CUST2746,success,6
REAL000736,Hospital Complex,balance_check,0.0,2026-03-13 02:51:29.410765,CUST7560,success,2
REAL000737,Shopping Mall,balance_check,0.0,2026-03-24 04:01:29.410861,CUST1150,success,4
REAL000738,Hospital Complex,withdrawal,85.61,2026-03-28 12:48:29.410958,CUST1605,success,12
REAL000739,University Campus,transfer,302.36,2026-03-19 15:38:29.411060,CUST1899,success,15
REAL000740,Hospital Complex,withdrawal,292.18,2026-03-14 04:15:29.411166,CUST6897,success,4
REAL000741,Downtown Branch,balance_check,0.0,2026-04-11 18:52:29.411270,CUST3734,success,18
REAL000742,Downtown Branch,withdrawal,99.35,2026-02-19 14:05:29.411366,CUST6410,success,14
REAL000743,Airport Terminal,balance_check,0.0,2026-03-04 04:00:29.411470,CUST5955,success,4
REAL000744,Downtown Branch,balance_check,0.0,2026-03-31 23:55:29.411567,CUST1375,success,23
REAL000745,Shopping Mall,balance_check,0.0,2026-02-28 23:54:29.411662,CUST6801,success,23
REAL000746,University Campus,transfer,388.28,2026-02-25 03:49:29.411757,CUST7889,success,3
REAL000747,Airport Terminal,balance_check,0.0,2026-03-20 17:15:29.411859,CUST6512,success,17
REAL000748,University Campus,withdrawal,257.12,2026-04-02 12:42:29.411955,CUST7583,success,12
REAL000749,University Campus,deposit,278.75,2026-03-23 00:48:29.412057,CUST6935,success,0
REAL000750,University Campus,deposit,1032.71,2026-04-18 03:03:29.412169,CUST1854,success,3
REAL000751,Hospital Complex,balance_check,0.0,2026-04-14 16:17:29.412272,CUST7734,success,16
REAL000752,Downtown Branch,withdrawal,438.7,2026-03-16 04:11:29.412368,CUST1566,success,4
REAL000753,Downtown Branch,balance_check,0.0,2026-02-20 12:26:29.412470,CUST8304,failed,12
REAL000754,University Campus,balance_check,0.0,2026-03-01 00:14:29.412567,CUST9944,success,0
REAL000755,Downtown Branch,withdrawal,391.77,2026-03-27 13:23:29.412663,CUST2762,success,13
REAL000756,Shopping Mall,balance_check,0.0,2026-02-26 14:04:29.412819,CUST8999,success,14
REAL000757,Downtown Branch,withdrawal,394.36,2026-03-18 00:04:29.413012,CUST8833,success,0
REAL000758,Hospital Complex,withdrawal,390.03,2026-03-04 13:30:29.413188,CUST3199,success,13
REAL000759,University Campus,withdrawal,184.81,2026-02-27 23:44:29.413312,CUST2358,success,23
REAL000760,Airport Terminal,withdrawal,91.64,2026-04-19 06:46:29.413417,CUST5122,success,6
REAL000761,Airport Terminal,withdrawal,151.75,2026-03-12 08:58:29.413527,CUST1162,success,8
REAL000762,Hospital Complex,balance_check,0.0,2026-04-14 23:29:29.413638,CUST2284,success,23
REAL000763,Airport Terminal,withdrawal,431.8,2026-03-26 09:11:29.413742,CUST9749,success,9
REAL000764,Hospital Complex,balance_check,0.0,2026-03-07 04:10:29.413846,CUST8660,success,4
REAL000765,Shopping Mall,withdrawal,275.46,2026-03-19 17:07:29.413949,CUST2609,success,17
REAL000766,Airport Terminal,withdrawal,417.84,2026-03-13 03:27:29.414051,CUST8469,success,3
REAL000767,Downtown Branch,balance_check,0.0,2026-03-30 11:11:29.414170,CUST6852,success,11
REAL000768,Airport Terminal,withdrawal,153.19,2026-02-20 03:10:29.414279,CUST7577,success,3
REAL000769,Airport Terminal,deposit,231.99,2026-02-20 03:19:29.414381,CUST1703,success,3
REAL000770,Airport Terminal,transfer,759.92,2026-03-30 04:06:29.414490,CUST2858,success,4
REAL000771,Hospital Complex,withdrawal,355.51,2026-04-12 06:12:29.414600,CUST7837,success,6
REAL000772,Hospital Complex,withdrawal,436.5,2026-03-13 03:59:29.414702,CUST5574,success,3
REAL000773,University Campus,withdrawal,455.32,2026-02-20 04:07:29.414803,CUST5873,success,4
REAL000774,Hospital Complex,deposit,1998.49,2026-03-19 22:46:29.414912,CUST6161,success,22
REAL000775,University Campus,withdrawal,88.36,2026-03-16 04:02:29.415013,CUST7985,success,4
REAL000776,Shopping Mall,withdrawal,116.89,2026-03-10 04:01:29.415120,CUST9446,pending,4
REAL000777,Shopping Mall,withdrawal,315.6,2026-02-24 18:59:29.415220,CUST9202,success,18
