transaction_id,atm_location,transaction_type,amount,transaction_time,customer_id,status,hour
REAL000284,Downtown Branch,withdrawal,20.0,2026-04-02 21:01:36.980933,CUST3946,success,21
REAL000285,Downtown Branch,transfer,1103.67,2026-03-30 16:41:36.981052,CUST2531,success,16
REAL000286,Downtown Branch,withdrawal,20.0,2026-03-26 17:48:36.981159,CUST7816,success,17
REAL000287,Shopping Mall,withdrawal,100.0,2026-04-08 23:33:36.981277,CUST9259,success,23
REAL000288,Hospital Complex,withdrawal,500.0,2026-04-11 00:40:36.981396,CUST3479,success,0
REAL000289,Downtown Branch,withdrawal,200.0,2026-04-06 03:36:36.981517,CUST8851,success,3
REAL000290,Train Station,balance_check,0.0,2026-03-22 05:17:36.981635,CUST8468,success,5
REAL000291,Downtown Branch,withdrawal,60.0,2026-03-28 19:14:36.981734,CUST1405,success,19
REAL000292,Downtown Branch,balance_check,0.0,2026-03-30 17:29:36.981851,CUST1771,success,17
REAL000293,Shopping Mall,transfer,920.94,2026-03-28 23:42:36.982032,CUST5005,success,23
REAL000294,Downtown Branch,withdrawal,400.0,2026-04-03 04:14:36.982175,CUST3800,success,4
REAL000295,Shopping Mall,withdrawal,180.0,2026-04-03 17:41:36.982422,CUST5976,success,17
REAL000296,Airport Terminal,withdrawal,240.0,2026-03-23 04:53:36.982618,CUST6482,success,4
REAL000297,Airport Terminal,withdrawal,240.0,2026-03-27 03:49:36.982747,CUST1182,success,3
REAL000298,Hospital Complex,deposit,100.0,2026-04-08 22:13:36.982881,CUST9210,success,22
REAL000299,University Campus,withdrawal,100.0,2026-03-29 22:41:36.982996,CUST4321,success,22
REAL000300,Airport Terminal,balance_check,0.0,2026-04-05 17:03:36.983115,CUST2875,success,17
REAL000301,Downtown Branch,withdrawal,100.0,2026-03-20 18:53:36.983214,CUST4808,success,18
REAL000302,Shopping Mall,withdrawal,200.0,2026-04-10 23:47:36.983331,CUST5658,success,23
REAL000303,Hospital Complex,withdrawal,200.0,2026-04-12 12:58:36.983446,CUST1386,success,12
REAL000304,Shopping Mall,withdrawal,100.0,2026-04-02 23:45:36.983568,CUST6476,success,23
REAL000305,Downtown Branch,balance_check,0.0,2026-03-26 04:03:36.983688,CUST2130,success,4
REAL000306,Shopping Mall,withdrawal,240.0,2026-03-28 00:17:36.983831,CUST2474,success,0
REAL000307,Downtown Branch,withdrawal,180.0,2026-04-11 00:03:36.983970,CUST2635,success,0
REAL000308,Downtown Branch,withdrawal,200.0,2026-04-17 23:30:36.984111,CUST3606,success,23
REAL000309,Downtown Branch,withdrawal,100.0,2026-03-23 05:08:36.984228,CUST2829,success,5
REAL000310,Downtown Branch,withdrawal,500.0,2026-04-17 13:38:36.984360,CUST6744,success,13
REAL000311,Downtown Branch,withdrawal,500.0,2026-03-27 04:02:36.984494,CUST5458,success,4
REAL000312,Shopping Mall,balance_check,0.0,2026-04-02 00:20:36.984612,CUST7628,success,0
REAL000313,Airport Terminal,withdrawal,120.0,2026-04-09 19:49:36.984709,CUST3416,success,19
REAL000314,Airport Terminal,withdrawal,500.0,2026-03-21 03:34:36.984832,CUST3352,failed,3
REAL000315,Downtown Branch,balance_check,0.0,2026-03-29 23:27:36.984950,CUST8730,success,23
REAL000316,Downtown Branch,transfer,858.68,2026-04-08 04:05:36.985048,CUST7626,success,4
REAL000317,Airport Terminal,balance_check,0.0,2026-04-16 02:35:36.985154,CUST7905,success,2
REAL000318,Downtown Branch,deposit,372.04,2026-04-11 22:58:36.985253,CUST9458,success,22
REAL000319,Shopping Mall,balance_check,0.0,2026-03-29 00:05:36.985358,CUST2207,success,0
REAL000320,Train Station,withdrawal,120.0,2026-04-08 03:20:36.985464,CUST8166,success,3
REAL000321,Shopping Mall,withdrawal,120.0,2026-04-08 23:53:36.985583,CUST7642,success,23
REAL000322,Airport Terminal,withdrawal,300.0,2026-04-05 16:59:36.985702,CUST1364,success,16
REAL000323,Downtown Branch,withdrawal,200.0,2026-04-11 22:34:36.985852,CUST8742,success,22
REAL000324,Airport Terminal,withdrawal,400.0,2026-04-06 19:39:36.985971,CUST4420,success,19
REAL000325,Train Station,withdrawal,200.0,2026-04-10 02:44:36.986111,CUST1695,success,2
REAL000326,Downtown Branch,withdrawal,500.0,2026-04-16 23:07:36.986233,CUST2088,success,23
REAL000327,University Campus,withdrawal,400.0,2026-04-04 23:49:36.986351,CUST9448,success,23
REAL000328,University Campus,withdrawal,20.0,2026-04-12 01:03:36.986466,CUST2381,success,1
REAL000329,Downtown Branch,deposit,304.03,2026-04-06 00:13:36.986587,CUST6242,failed,0
REAL000330,University Campus,withdrawal,240.0,2026-04-12 01:09:36.986688,CUST2497,success,1
REAL000331,University Campus,withdrawal,240.0,2026-03-22 23:52:36.986808,CUST4701,success,23
REAL000332,Shopping Mall,withdrawal,500.0,2026-04-19 00:09:36.986925,CUST8480,success,0
REAL000333,Shopping Mall,deposit,692.7,2026-03-27 19:03:36.987054,CUST7555,success,19
REAL000334,Train Station,withdrawal,40.0,2026-04-05 04:04:36.987161,CUST7046,success,4
REAL000335,Downtown Branch,withdrawal,120.0,2026-04-18 05:15:36.987282,CUST2884,success,5
REAL000336,Downtown Branch,withdrawal,300.0,2026-04-14 04:09:36.987399,CUST6951,success,4
REAL000337,Downtown Branch,withdrawal,300.0,2026-04-18 23:43:36.987517,CUST3224,success,23
REAL000338,Shopping Mall,withdrawal,20.0,2026-03-31 22:49:36.987633,CUST8094,success,22
REAL000339,Train Station,balance_check,0.0,2026-03-30 04:43:36.987749,CUST6904,success,4
REAL000340,Airport Terminal,withdrawal,200.0,2026-04-10 17:05:36.987857,CUST6621,success,17
REAL000341,Shopping Mall,withdrawal,200.0,2026-04-16 12:39:36.987981,CUST6574,success,12
REAL000342,Downtown Branch,deposit,210.8,2026-04-06 17:50:36.988128,CUST4893,success,17
REAL000343,Hospital Complex,balance_check,0.0,2026-04-16 01:41:36.988229,CUST2751,success,1
REAL000344,Hospital Complex,withdrawal,200.0,2026-04-01 21:23:36.988326,CUST2461,success,21
REAL000345,Airport Terminal,balance_check,0.0,2026-04-08 18:51:36.988446,CUST7708,success,18
REAL000346,Downtown Branch,withdrawal,100.0,2026-04-06 03:13:36.988544,CUST1674,success,3
REAL000347,Shopping Mall,withdrawal,20.0,2026-04-03 00:14:36.988659,CUST4259,failed,0
REAL000348,Downtown Branch,withdrawal,100.0,2026-03-27 22:58:36.988776,CUST6818,success,22
REAL000349,Downtown Branch,withdrawal,100.0,2026-04-15 00:20:36.988936,CUST3566,success,0
REAL000350,University Campus,withdrawal,200.0,2026-04-04 00:10:36.989053,CUST5552,success,0
REAL000351,Downtown Branch,withdrawal,80.0,2026-03-27 23:01:36.989169,CUST9680,success,23
REAL000352,University Campus,balance_check,0.0,2026-03-23 01:13:36.989301,CUST6223,success,1
REAL000353,Shopping Mall,balance_check,0.0,2026-03-26 19:54:36.989397,CUST7683,success,19
REAL000354,Airport Terminal,withdrawal,300.0,2026-03-24 18:42:36.989499,CUST7410,success,18
REAL000355,Shopping Mall,withdrawal,200.0,2026-04-11 14:22:36.989613,CUST7707,success,14
REAL000356,Shopping Mall,withdrawal,200.0,2026-03-25 22:39:36.989733,CUST8763,success,22
REAL000357,Downtown Branch,transfer,818.01,2026-03-28 17:53:36.989855,CUST7420,success,17
REAL000358,Airport Terminal,balance_check,0.0,2026-04-13 16:04:36.989957,CUST2757,success,16
REAL000359,Airport Terminal,deposit,125.09,2026-04-11 16:42:36.990082,CUST5958,success,16
REAL000360,Airport Terminal,transfer,1492.49,2026-04-04 03:22:36.990195,CUST8160,failed,3
REAL000361,Downtown Branch,withdrawal,100.0,2026-04-02 04:07:36.990299,CUST1619,success,4
REAL000362,Airport Terminal,transfer,806.12,2026-04-17 17:09:36.990416,CUST4212,success,17
REAL000363,Shopping Mall,withdrawal,200.0,2026-04-04 20:56:36.990524,CUST6973,success,20
REAL000364,University Campus,balance_check,0.0,2026-04-14 13:16:36.990647,CUST5009,success,13
REAL000365,Shopping Mall,withdrawal,300.0,2026-03-26 19:44:36.990743,CUST5444,success,19
REAL000366,University Campus,withdrawal,120.0,2026-04-09 23:50:36.990865,CUST4743,failed,23
REAL000367,Downtown Branch,withdrawal,20.0,2026-04-17 00:06:36.990984,CUST4929,success,0
REAL000368,Shopping Mall,withdrawal,100.0,2026-03-30 22:57:36.991101,CUST9345,success,22
REAL000369,Downtown Branch,balance_check,0.0,2026-03-27 21:16:36.991215,CUST2913,success,21
REAL000370,Hospital Complex,withdrawal,400.0,2026-04-17 15:30:36.991310,CUST3871,success,15
REAL000371,Airport Terminal,withdrawal,100.0,2026-03-24 17:35:36.991430,CUST8812,failed,17
REAL000372,Shopping Mall,withdrawal,80.0,2026-04-09 23:06:36.991551,CUST1614,success,23
REAL000373,Downtown Branch,withdrawal,300.0,2026-03-24 04:22:36.991669,CUST4607,success,4
REAL000374,Downtown Branch,withdrawal,20.0,2026-04-17 22:29:36.991789,CUST5958,success,22
REAL000375,Airport Terminal,withdrawal,100.0,2026-03-26 02:29:36.991905,CUST4156,success,2
REAL000376,University Campus,balance_check,0.0,2026-04-01 00:04:36.992021,CUST4240,success,0
REAL000377,Hospital Complex,deposit,337.73,2026-03-24 14:36:36.992130,CUST1205,success,14
REAL000378,Airport Terminal,withdrawal,100.0,2026-04-05 03:32:36.992235,CUST2991,success,3
REAL000379,Shopping Mall,withdrawal,100.0,2026-04-09 19:16:36.992354,CUST4551,success,19
REAL000380,Airport Terminal,withdrawal,200.0,2026-04-16 03:38:36.992471,CUST6310,success,3
REAL000381,Downtown Branch,withdrawal,80.0,2026-04-11 00:02:36.992600,CUST1406,success,0
REAL000382,Downtown Branch,withdrawal,20.0,2026-03-26 03:09:36.992720,CUST2363,success,3
REAL000383,Hospital Complex,balance_check,0.0,2026-04-02 21:37:36.992836,CUST5160,success,21
REAL000384,Downtown Branch,withdrawal,400.0,2026-04-15 23:54:36.992936,CUST4490,success,23
REAL000385,Airport Terminal,withdrawal,100.0,2026-04-06 02:52:36.993054,CUST8032,success,2
REAL000386,Downtown Branch,withdrawal,140.0,2026-03-30 00:25:36.993170,CUST9125,failed,0
REAL000387,Downtown Branch,deposit,166.82,2026-03-23 18:43:36.993287,CUST1882,success,18
REAL000388,University Campus,deposit,122.7,2026-04-05 23:30:36.993400,CUST5595,failed,23
REAL000389,Downtown Branch,withdrawal,100.0,2026-04-02 19:14:36.993501,CUST4168,success,19
REAL000390,Downtown Branch,withdrawal,100.0,2026-04-14 22:32:36.993619,CUST5821,success,22
REAL000391,Shopping Mall,deposit,742.34,2026-04-04 23:47:36.993743,CUST9319,success,23
REAL000392,Airport Terminal,withdrawal,120.0,2026-03-21 19:02:36.994057,CUST6788,success,19
REAL000393,Hospital Complex,withdrawal,120.0,2026-04-14 00:28:36.994210,CUST4802,success,0
REAL000394,Shopping Mall,withdrawal,200.0,2026-04-17 00:16:36.994346,CUST7309,success,0
REAL000395,Shopping Mall,withdrawal,400.0,2026-04-12 14:59:36.994462,CUST3195,success,14
REAL000396,Airport Terminal,withdrawal,20.0,2026-04-04 18:24:36.994583,CUST4849,success,18
REAL000397,Downtown Branch,withdrawal,100.0,2026-04-13 23:45:36.994701,CUST3642,success,23
REAL000398,Train Station,balance_check,0.0,2026-04-05 04:27:36.994818,CUST2813,success,4
REAL000399,Airport Terminal,withdrawal,100.0,2026-04-06 18:58:36.994916,CUST1082,success,18
REAL000400,Downtown Branch,withdrawal,200.0,2026-04-10 20:41:36.995043,CUST2818,success,20
REAL000401,Shopping Mall,deposit,612.35,2026-03-24 00:05:36.995168,CUST4676,success,0
REAL000402,Shopping Mall,withdrawal,160.0,2026-03-31 23:30:36.995282,CUST9560,success,23
REAL000403,Airport Terminal,withdrawal,100.0,2026-04-04 20:53:36.995399,CUST9252,success,20
REAL000404,Downtown Branch,withdrawal,100.0,2026-04-19 00:15:36.995521,CUST5370,success,0
REAL000405,Downtown Branch,withdrawal,140.0,2026-03-26 23:40:36.995640,CUST1690,failed,23
REAL000406,Downtown Branch,balance_check,0.0,2026-03-21 18:20:36.995758,CUST3912,success,18
REAL000407,Airport Terminal,balance_check,0.0,2026-04-01 12:30:36.995900,CUST5458,success,12
REAL000408,Airport Terminal,withdrawal,60.0,2026-04-11 16:50:36.996018,CUST1062,success,16
REAL000409,Downtown Branch,withdrawal,140.0,2026-03-26 04:13:36.996162,CUST9003,success,4
REAL000410,Train Station,withdrawal,120.0,2026-04-17 04:12:36.996283,CUST1644,success,4
REAL000411,Airport Terminal,balance_check,0.0,2026-04-01 17:19:36.996404,CUST6059,success,17
REAL000412,Downtown Branch,withdrawal,160.0,2026-03-23 03:59:36.996506,CUST4927,success,3
REAL000413,Shopping Mall,balance_check,0.0,2026-03-27 18:54:36.996624,CUST3854,success,18
REAL000414,Downtown Branch,withdrawal,300.0,2026-03-22 04:17:36.996723,CUST1086,success,4
REAL000415,Downtown Branch,withdrawal,20.0,2026-04-03 15:23:36.996841,CUST2700,success,15
REAL000416,Shopping Mall,withdrawal,120.0,2026-03-30 22:39:36.996979,CUST9676,success,22
REAL000417,Downtown Branch,withdrawal,20.0,2026-03-28 17:32:36.997101,CUST8117,success,17
REAL000418,Downtown Branch,withdrawal,100.0,2026-04-01 03:50:36.997222,CUST4630,success,3
REAL000419,Shopping Mall,withdrawal,500.0,2026-04-04 23:58:36.997340,CUST4552,success,23
REAL000420,Shopping Mall,withdrawal,140.0,2026-04-04 23:44:36.997460,CUST5188,success,23
REAL000421,Downtown Branch,withdrawal,100.0,2026-04-02 23:33:36.997581,CUST6388,success,23
REAL000422,Downtown Branch,withdrawal,120.0,2026-04-12 22:28:36.997712,CUST9442,success,22
REAL000423,Downtown Branch,balance_check,0.0,2026-03-29 23:43:36.997829,CUST7811,success,23
REAL000424,Downtown Branch,deposit,185.62,2026-03-21 17:29:36.997929,CUST5434,success,17
REAL000425,Downtown Branch,withdrawal,20.0,2026-04-06 13:11:36.998071,CUST9575,success,13
REAL000426,Train Station,withdrawal,160.0,2026-03-29 05:20:36.998199,CUST5780,success,5
REAL000427,Downtown Branch,withdrawal,400.0,2026-03-29 00:11:36.998317,CUST1002,success,0
REAL000428,Shopping Mall,withdrawal,120.0,2026-03-23 23:31:36.998436,CUST7239,success,23
REAL000429,Downtown Branch,withdrawal,200.0,2026-03-21 03:37:36.998555,CUST6167,success,3
REAL000430,Airport Terminal,balance_check,0.0,2026-03-25 02:28:36.998742,CUST4792,success,2
REAL000431,Downtown Branch,withdrawal,200.0,2026-04-08 03:57:36.998905,CUST1990,success,3
REAL000432,Downtown Branch,withdrawal,200.0,2026-04-15 17:44:36.999086,CUST4340,success,17
REAL000433,Airport Terminal,withdrawal,180.0,2026-04-11 18:27:36.999265,CUST9841,success,18
REAL000434,Downtown Branch,balance_check,0.0,2026-04-03 00:00:36.999437,CUST8485,success,0
REAL000435,Shopping Mall,withdrawal,400.0,2026-04-13 18:29:36.999576,CUST7111,success,18
REAL000436,Airport Terminal,withdrawal,100.0,2026-04-07 03:59:36.999750,CUST8647,success,3
REAL000437,Downtown Branch,balance_check,0.0,2026-03-30 18:28:36.999945,CUST9960,success,18
REAL000438,University Campus,deposit,196.39,2026-03-22 00:05:37.000263,CUST2837,success,0
REAL000439,Airport Terminal,deposit,418.46,2026-03-26 18:40:37.000443,CUST3378,success,18
REAL000440,Shopping Mall,transfer,523.63,2026-04-03 15:59:37.000616,CUST2474,success,15
REAL000441,University Campus,withdrawal,60.0,2026-04-04 22:10:37.000742,CUST3964,success,22
REAL000442,Downtown Branch,withdrawal,20.0,2026-03-22 17:38:37.000872,CUST4504,success,17
REAL000443,Shopping Mall,withdrawal,400.0,2026-04-04 18:43:37.000993,CUST1067,success,18
REAL000444,Shopping Mall,balance_check,0.0,2026-04-08 22:24:37.001109,CUST3258,success,22
REAL000445,Shopping Mall,withdrawal,100.0,2026-03-28 00:58:37.001206,CUST6232,success,0
REAL000446,University Campus,deposit,193.68,2026-04-05 23:15:37.001348,CUST7837,success,23
REAL000447,Shopping Mall,withdrawal,200.0,2026-03-29 22:42:37.001465,CUST3505,success,22
REAL000448,Downtown Branch,withdrawal,80.0,2026-04-12 18:22:37.001583,CUST5749,success,18
REAL000449,Downtown Branch,withdrawal,120.0,2026-04-19 03:31:37.001721,CUST3690,success,3
REAL000450,Shopping Mall,withdrawal,300.0,2026-04-06 17:13:37.001848,CUST9135,success,17
REAL000451,Train Station,withdrawal,100.0,2026-03-31 04:18:37.001965,CUST7582,success,4
REAL000452,Shopping Mall,transfer,1041.01,2026-04-03 14:41:37.002091,CUST7231,success,14
REAL000453,Downtown Branch,withdrawal,300.0,2026-04-16 12:35:37.002196,CUST4805,success,12
REAL000454,Train Station,withdrawal,200.0,2026-03-30 03:31:37.002316,CUST5589,success,3
REAL000455,Downtown Branch,withdrawal,120.0,2026-04-07 23:28:37.002466,CUST7628,success,23
REAL000456,Downtown Branch,withdrawal,20.0,2026-03-25 22:46:37.002585,CUST1191,success,22
REAL000457,Airport Terminal,withdrawal,100.0,2026-03-23 04:16:37.002702,CUST3148,success,4
REAL000458,Airport Terminal,deposit,100.0,2026-04-02 02:48:37.002823,CUST2289,success,2
REAL000459,Downtown Branch,withdrawal,140.0,2026-04-16 23:42:37.002964,CUST8657,success,23
REAL000460,Airport Terminal,withdrawal,200.0,2026-03-26 19:52:37.003105,CUST9080,success,19
REAL000461,University Campus,transfer,1339.8,2026-04-12 15:13:37.003229,CUST8124,success,15
REAL000462,Shopping Mall,balance_check,0.0,2026-04-07 22:42:37.003344,CUST5143,success,22
REAL000463,Downtown Branch,balance_check,0.0,2026-04-15 23:27:37.003457,CUST3032,success,23
REAL000464,Downtown Branch,deposit,217.0,2026-03-26 04:00:37.003595,CUST2695,failed,4
REAL000465,Downtown Branch,withdrawal,300.0,2026-03-27 04:58:37.003776,CUST1719,success,4
REAL000466,Downtown Branch,withdrawal,60.0,2026-04-12 02:31:37.003937,CUST5482,success,2
REAL000467,University Campus,withdrawal,100.0,2026-03-24 01:55:37.004140,CUST5820,success,1
REAL000468,Airport Terminal,withdrawal,300.0,2026-03-28 15:22:37.004317,CUST3547,success,15
REAL000469,Shopping Mall,withdrawal,40.0,2026-04-18 19:25:37.004523,CUST5204,success,19
REAL000470,Hospital Complex,withdrawal,400.0,2026-04-11 13:27:37.004713,CUST6592,success,13
REAL000471,Airport Terminal,withdrawal,200.0,2026-03-28 18:08:37.004869,CUST2117,success,18
REAL000472,Downtown Branch,withdrawal,200.0,2026-03-21 00:05:37.005020,CUST3761,success,0
REAL000473,Airport Terminal,withdrawal,120.0,2026-03-30 18:56:37.005167,CUST3786,success,18
REAL000474,Downtown Branch,balance_check,0.0,2026-04-04 19:14:37.005322,CUST9263,success,19
REAL000475,Shopping Mall,withdrawal,20.0,2026-04-09 01:46:37.005475,CUST2504,success,1
REAL000476,Downtown Branch,deposit,146.64,2026-03-30 03:46:37.005640,CUST5917,success,3
REAL000477,Downtown Branch,withdrawal,100.0,2026-04-01 04:15:37.005852,CUST5763,success,4
REAL000478,Shopping Mall,withdrawal,180.0,2026-03-26 17:48:37.006066,CUST7320,success,17
REAL000479,Airport Terminal,balance_check,0.0,2026-03-31 02:28:37.006239,CUST2517,success,2
REAL000480,Downtown Branch,withdrawal,300.0,2026-04-05 18:46:37.006386,CUST7603,failed,18
REAL000481,Downtown Branch,withdrawal,40.0,2026-04-16 03:48:37.006547,CUST7615,success,3
REAL000482,Shopping Mall,withdrawal,140.0,2026-04-18 00:23:37.006701,CUST9002,success,0
REAL000483,Downtown Branch,balance_check,0.0,2026-03-24 05:10:37.006851,CUST7305,success,5
REAL000484,Downtown Branch,deposit,214.22,2026-03-31 01:14:37.007010,CUST5765,success,1
REAL000485,Hospital Complex,balance_check,0.0,2026-03-25 20:06:37.007146,CUST3341,success,20
REAL000486,Shopping Mall,balance_check,0.0,2026-04-05 16:34:37.007276,CUST3672,success,16
REAL000487,Train Station,withdrawal,40.0,2026-03-28 04:22:37.007402,CUST9383,success,4
REAL000488,Hospital Complex,deposit,211.74,2026-04-10 01:01:37.007559,CUST2716,success,1
REAL000489,Shopping Mall,withdrawal,20.0,2026-04-06 23:48:37.007759,CUST3866,success,23
REAL000490,Downtown Branch,withdrawal,160.0,2026-04-07 17:47:37.007934,CUST9923,success,17
REAL000491,Airport Terminal,balance_check,0.0,2026-04-12 12:55:37.008116,CUST2587,success,12
REAL000492,Downtown Branch,transfer,882.93,2026-03-29 03:46:37.008246,CUST2449,success,3
REAL000493,Downtown Branch,deposit,191.47,2026-03-29 01:48:37.008384,CUST9848,success,1
REAL000494,Hospital Complex,withdrawal,60.0,2026-04-16 15:40:37.008526,CUST3462,success,15
REAL000495,Downtown Branch,deposit,320.17,2026-04-13 23:21:37.008685,CUST5485,success,23
REAL000496,Downtown Branch,withdrawal,200.0,2026-04-02 04:22:37.008826,CUST8566,success,4
REAL000497,Shopping Mall,withdrawal,100.0,2026-04-07 16:51:37.009018,CUST2895,success,16
REAL000498,Shopping Mall,transfer,693.97,2026-04-12 23:43:37.009179,CUST2956,success,23
REAL000499,Downtown Branch,withdrawal,300.0,2026-04-16 03:46:37.009333,CUST3284,success,3
REAL000500,Downtown Branch,transfer,430.4,2026-04-11 19:02:37.009458,CUST7726,success,19
REAL000501,Airport Terminal,withdrawal,100.0,2026-04-12 21:44:37.009635,CUST6316,success,21
REAL000502,Shopping Mall,deposit,1171.15,2026-04-17 18:43:37.009828,CUST2657,success,18
REAL000503,Downtown Branch,withdrawal,120.0,2026-03-22 05:03:37.009970,CUST5552,success,5
REAL000504,Downtown Branch,withdrawal,100.0,2026-04-03 23:30:37.010127,CUST6054,failed,23
REAL000505,University Campus,balance_check,0.0,2026-04-14 22:54:37.010273,CUST5051,success,22
REAL000506,University Campus,balance_check,0.0,2026-04-06 23:27:37.010397,CUST1224,success,23
REAL000507,Shopping Mall,withdrawal,300.0,2026-04-11 00:03:37.010526,CUST3971,success,0
REAL000508,Airport Terminal,balance_check,0.0,2026-04-05 04:01:37.010694,CUST7782,success,4
REAL000509,Downtown Branch,withdrawal,100.0,2026-03-31 03:38:37.010822,CUST5780,success,3
REAL000510,Downtown Branch,deposit,152.15,2026-03-21 00:24:37.010984,CUST2553,success,0
REAL000511,Airport Terminal,withdrawal,100.0,2026-03-25 15:42:37.011146,CUST6877,success,15
REAL000512,Downtown Branch,withdrawal,400.0,2026-03-24 00:11:37.011327,CUST8143,success,0
REAL000513,Downtown Branch,withdrawal,100.0,2026-04-09 04:09:37.011481,CUST1089,success,4
REAL000514,Downtown Branch,deposit,224.76,2026-03-22 03:39:37.011641,CUST1969,success,3
REAL000515,Shopping Mall,balance_check,0.0,2026-03-21 16:49:37.011817,CUST6555,success,16
REAL000516,Downtown Branch,deposit,942.5,2026-04-15 03:59:37.011955,CUST5319,success,3
REAL000517,Downtown Branch,withdrawal,200.0,2026-04-15 18:56:37.012097,CUST7364,success,18
REAL000518,Shopping Mall,withdrawal,40.0,2026-04-04 23:50:37.012258,CUST4406,success,23
REAL000519,Shopping Mall,withdrawal,60.0,2026-04-15 12:36:37.012432,CUST2859,success,12
REAL000520,Train Station,withdrawal,500.0,2026-04-10 05:17:37.012604,CUST6308,success,5
REAL000521,Downtown Branch,withdrawal,120.0,2026-04-17 16:27:37.012777,CUST1143,success,16
REAL000522,Shopping Mall,balance_check,0.0,2026-04-08 19:02:37.012947,CUST9497,success,19
REAL000523,Airport Terminal,withdrawal,200.0,2026-04-09 03:58:37.013102,CUST7553,success,3
REAL000524,Train Station,withdrawal,60.0,2026-04-09 04:41:37.013272,CUST8984,success,4
REAL000525,Downtown Branch,withdrawal,200.0,2026-03-20 18:06:37.013461,CUST6856,success,18
REAL000526,Shopping Mall,withdrawal,60.0,2026-04-09 17:39:37.013629,CUST6672,success,17
REAL000527,Downtown Branch,withdrawal,120.0,2026-04-17 13:14:37.013852,CUST4809,success,13
REAL000528,Shopping Mall,withdrawal,160.0,2026-03-22 15:24:37.014035,CUST6197,success,15
REAL000529,Downtown Branch,withdrawal,20.0,2026-04-14 22:58:37.014213,CUST8825,success,22
REAL000530,Train Station,withdrawal,300.0,2026-03-25 03:14:37.014399,CUST5535,success,3
REAL000531,Downtown Branch,deposit,321.62,2026-04-15 18:06:37.014564,CUST5218,success,18
REAL000532,Downtown Branch,withdrawal,120.0,2026-03-30 02:46:37.014717,CUST8148,success,2
REAL000533,Downtown Branch,balance_check,0.0,2026-04-05 14:54:37.014901,CUST7638,success,14
REAL000534,Downtown Branch,withdrawal,100.0,2026-03-23 23:34:37.015051,CUST2268,success,23
REAL000535,Airport Terminal,withdrawal,160.0,2026-03-31 18:40:37.015223,CUST1325,failed,18
REAL000536,Downtown Branch,transfer,377.31,2026-04-17 15:41:37.015448,CUST8754,success,15
REAL000537,Shopping Mall,withdrawal,300.0,2026-03-26 16:15:37.015606,CUST2986,success,16
REAL000538,Hospital Complex,withdrawal,200.0,2026-04-04 20:25:37.015791,CUST4744,success,20
REAL000539,Airport Terminal,balance_check,0.0,2026-03-23 18:42:37.015962,CUST1242,success,18
REAL000540,Downtown Branch,withdrawal,20.0,2026-04-06 22:43:37.016100,CUST6162,success,22
REAL000541,Airport Terminal,withdrawal,140.0,2026-04-10 05:00:37.016263,CUST5306,success,5
REAL000542,Airport Terminal,withdrawal,100.0,2026-04-07 22:11:37.016424,CUST3657,success,22
REAL000543,University Campus,withdrawal,180.0,2026-04-05 23:34:37.016592,CUST2466,success,23
REAL000544,Train Station,deposit,139.85,2026-04-13 03:15:37.016775,CUST4892,success,3
REAL000545,Shopping Mall,withdrawal,500.0,2026-03-25 23:32:37.016926,CUST9557,success,23
REAL000546,Downtown Branch,balance_check,0.0,2026-04-11 00:03:37.017103,CUST9504,success,0
REAL000547,Shopping Mall,withdrawal,60.0,2026-03-31 23:53:37.017247,CUST2773,pending,23
REAL000548,Shopping Mall,deposit,620.15,2026-04-04 23:40:37.017407,CUST7719,success,23
REAL000549,Downtown Branch,deposit,337.1,2026-03-28 00:01:37.017552,CUST1390,success,0
REAL000550,Shopping Mall,withdrawal,60.0,2026-03-23 23:34:37.017691,CUST1643,success,23
REAL000551,Airport Terminal,withdrawal,300.0,2026-04-19 05:19:37.017886,CUST3339,success,5
REAL000552,Downtown Branch,deposit,271.74,2026-03-23 23:54:37.018049,CUST9750,success,23
REAL000553,Downtown Branch,withdrawal,100.0,2026-04-14 21:09:37.018256,CUST8837,success,21
REAL000554,Downtown Branch,withdrawal,100.0,2026-04-07 22:56:37.018436,CUST1441,success,22
REAL000555,Hospital Complex,withdrawal,120.0,2026-04-13 15:42:37.018600,CUST8933,success,15
REAL000556,Shopping Mall,withdrawal,240.0,2026-04-09 12:53:37.018765,CUST2269,success,12
REAL000557,Airport Terminal,withdrawal,120.0,2026-04-19 02:43:37.018924,CUST9465,success,2
REAL000558,Downtown Branch,withdrawal,120.0,2026-04-07 16:48:37.019076,CUST5675,success,16
REAL000559,Train Station,withdrawal,100.0,2026-04-18 03:57:37.019229,CUST7646,success,3
REAL000560,Downtown Branch,withdrawal,180.0,2026-04-03 17:55:37.019382,CUST9456,success,17
REAL000561,Downtown Branch,balance_check,0.0,2026-04-15 03:03:37.019556,CUST4854,success,3
REAL000562,Downtown Branch,balance_check,0.0,2026-04-16 19:07:37.019685,CUST6515,success,19
REAL000563,Downtown Branch,withdrawal,300.0,2026-04-01 00:23:37.019846,CUST1556,success,0
REAL000564,Downtown Branch,withdrawal,100.0,2026-04-16 17:38:37.020021,CUST5321,success,17
REAL000565,Train Station,withdrawal,400.0,2026-04-15 03:42:37.020174,CUST5056,success,3
REAL000566,Downtown Branch,balance_check,0.0,2026-04-02 13:00:37.020379,CUST4862,success,13
